,reorder_point,order_size,total_cost,ordering_cost,holding_cost,shortage_cost,,Stats Table,,,,,,,,
1610,-12,8,275.1,103.5,0.7,170.8,,,,,,,,,,
1611,-12,18,232.3,99.6,0.7,131.9,,,,,,,,,,
1612,-12,18,238.1,99.9,0.4,137.9,,,,,,,,,,
1613,-12,18,228.6,97.2,0.6,130.9,,,,,,,,,,
1614,-12,17,239.2,100.3,0.7,138.2,,,,,,,,,,
1615,-12,17,236.8,99.8,0.7,136.4,,,,,,,,,,
1616,-12,17,242.1,104.9,0.7,136.5,,,,,,,,,,
1617,-12,19,239.7,102.2,0.6,136.9,,,,,,,,,,
1618,-12,19,235.9,100.3,0.7,134.9,,,,,,,,,,
1619,-12,19,246.6,105.6,0.6,140.4,,,,,,,,,,
1620,-12,3,305,104.8,0.6,199.5,,,,,,,,,,
1621,-12,3,288.5,99.9,0.4,188.2,,,,,,,,,,
1622,-12,3,306.6,105.3,0.6,200.6,,,,,,,,,,
1623,-12,12,250.3,100.5,0.6,149.2,,,,,,,,,,
1624,-12,12,259.4,103.1,0.6,155.7,,,,,,,,,,
1625,-12,12,257.1,103.3,0.9,153,,,,,,,,,,
1626,-12,0,317.7,104.5,0.6,212.7,,,,,,,,,,
1627,-12,0,316.9,104.6,0.7,211.5,,,,,,,,,,
1628,-12,0,314.6,103.7,0.7,210.2,,,,,,,,,,
1629,-12,8,270.1,101.5,0.6,168,,,,,,,,,,
1630,-12,8,271.6,101.7,0.7,169.2,,,,,,,,,,
1631,-12,8,284.2,106.4,0.5,177.3,,,,,,,,,,
1632,-12,11,254.4,99,0.7,154.7,,,,,,,,,,
1633,-12,11,271.1,105.6,0.6,164.9,,,,,,,,,,
1634,-12,11,277.1,107.3,0.3,169.6,,,,,,,,,,
1635,-12,12,255.4,102.4,0.6,152.4,,,,,,,,,,
1636,-12,12,256.9,102.9,0.5,153.5,,,,,,,,,,
1637,-12,12,251.5,98.5,0.4,152.5,,,,,,,,,,
1638,-12,9,268,102.7,0.6,164.7,,,,,,,,,,
1639,-12,9,267.2,101.6,0.7,164.9,,,,,,,,,,
1640,-12,9,274.8,105.6,0.6,168.6,,,,,,,,,,
1641,-12,19,226.2,96.8,0.4,129,,,,,,,,,,
1642,-12,19,232,97.9,0.5,133.6,,,,,,,,,,
1643,-12,19,227.7,97.5,0.7,129.5,,,,,,,,,,
1644,-12,2,298.4,102.2,0.6,195.5,,,,,,,,,,
1645,-12,2,305.2,103.4,0.7,201.1,,,,,,,,,,
1646,-12,2,293.7,100.4,0.6,192.7,,,,,,,,,,
1647,-12,1,310.1,103.6,0.6,205.8,,,,,,,,,,
1648,-12,1,298.1,99.7,1,197.3,,,,,,,,,,
1649,-12,1,303.7,101.6,0.9,201.2,,,,,,,,,,
1650,-12,5,281.6,100.5,0.8,180.3,,,,,,,,,,
1651,-12,5,290.5,103.9,0.5,186.1,,,,,,,,,,
1652,-12,5,279.5,99.9,0.8,178.8,,,,,,,,,,
1653,-12,13,250.3,101.5,0.9,147.9,,,,,,,,,,
1654,-12,13,250.9,100.6,0.9,149.5,,,,,,,,,,
1655,-12,13,262.8,105.7,0.6,156.5,,,,,,,,,,
1656,-12,14,237.1,97.8,0.6,138.6,,,,,,,,,,
1657,-12,14,252.1,102.7,0.6,148.8,,,,,,,,,,
1658,-12,14,248.6,103.6,1.1,144,,,,,,,,,,
1659,-12,0,316.6,104.5,0.7,211.4,,,,,,,,,,
1660,-12,0,314.1,104.1,0.6,209.4,,,,,,,,,,
1661,-12,0,296.6,98.1,0.9,197.5,,,,,,,,,,
1662,-12,7,287.7,106.1,0.9,180.7,,,,,,,,,,
1663,-12,7,282.4,103.8,0.7,177.9,,,,,,,,,,
1664,-12,7,274.5,101.8,0.5,172.2,,,,,,,,,,
1665,-12,11,262.5,104,0.6,157.9,,,,,,,,,,
1666,-12,11,254.8,100.9,0.4,153.5,,,,,,,,,,
1667,-12,11,262.6,103,0.5,159.1,,,,,,,,,,
1668,-12,4,296.6,103.8,0.5,192.3,,,,,,,,,,
1669,-12,4,303.9,106.8,0.7,196.4,,,,,,,,,,
1670,-12,4,292,102.9,0.8,188.3,,,,,,,,,,
1671,-12,13,254.8,100.1,0.8,153.8,,,,,,,,,,
1672,-12,13,257.7,103.9,0.7,153,,,,,,,,,,
1673,-12,13,246.9,100.9,0.5,145.5,,,,,,,,,,
1674,-12,16,242.4,103.4,0.3,138.6,,,,,,,,,,
1675,-12,16,234.7,97,0.6,137.1,,,,,,,,,,
1676,-12,16,240.9,101.8,0.7,138.5,,,,,,,,,,
1677,-12,19,234.3,99.4,0.7,134.1,,,,,,,,,,
1678,-12,19,237.3,102.3,0.5,134.5,,,,,,,,,,
1679,-12,19,227.4,95.3,0.7,131.5,,,,,,,,,,
1680,13,18,148.7,104.7,4.4,39.6,,,,,,,,,,
1681,13,18,131,93.5,4.9,32.5,,,,,,,,,,
1682,13,18,149.4,104.4,3.9,41.2,,,,,,,,,,
1683,13,14,147.8,103.4,3.6,40.8,,,,,,,,,,
1684,13,14,149.9,103.6,3.2,43.1,,,,,,,,,,
1685,13,14,143.5,102.4,3.2,37.9,,,,,,,,,,
1686,13,17,129.4,97.1,5.1,27.2,,,,,,,,,,
1687,13,17,133,98.8,4.5,29.7,,,,,,,,,,
1688,13,17,133.8,99.6,4.3,29.9,,,,,,,,,,
1689,13,11,155.2,105.3,2.2,47.7,,,,,,,,,,
1690,13,11,146.9,102.2,2.5,42.2,,,,,,,,,,
1691,13,11,153.2,103.3,2.7,47.2,,,,,,,,,,
1692,13,13,138.2,99.4,3.2,35.6,,,,,,,,,,
1693,13,13,137.5,99.6,3.4,34.5,,,,,,,,,,
1694,13,13,137.3,98,3.6,35.7,,,,,,,,,,
1695,13,2,187.2,104.5,1.3,81.4,,,,,,,,,,
1696,13,2,186.7,105.4,0.8,80.5,,,,,,,,,,
1697,13,2,179,102.9,1,75.1,,,,,,,,,,
1698,13,0,208.9,109,0.7,99.2,,,,,,,,,,
1699,13,0,205.1,105.7,0.7,98.7,,,,,,,,,,
1700,13,0,181.5,100.9,0.7,79.8,,,,,,,,,,
1701,13,7,167.3,104.4,1.7,61.2,,,,,,,,,,
1702,13,7,165.2,104.2,1.8,59.2,,,,,,,,,,
1703,13,7,160.7,104.7,1.7,54.4,,,,,,,,,,
1704,13,11,159.7,106.4,2.7,50.5,,,,,,,,,,
1705,13,11,156.1,106.3,2.7,47,,,,,,,,,,
1706,13,11,160.4,107.2,2.4,50.8,,,,,,,,,,
1707,13,8,153.6,99.7,2,51.9,,,,,,,,,,
1708,13,8,155.9,100.6,2.1,53.2,,,,,,,,,,
1709,13,8,166.4,104.8,1.8,59.8,,,,,,,,,,
1710,13,17,140.6,101.1,4.4,35.1,,,,,,,,,,
1711,13,17,140.5,104.2,4.1,32.1,,,,,,,,,,
1712,13,17,136.1,101.2,4.2,30.6,,,,,,,,,,
1713,13,4,154.9,97.4,1.3,56.2,,,,,,,,,,
1714,13,4,175.1,103.8,1.2,70.1,,,,,,,,,,
1715,13,4,181.7,105.8,1.3,74.6,,,,,,,,,,
1716,13,5,177.6,105.9,1.1,70.6,,,,,,,,,,
1717,13,5,169.1,102.5,1.2,65.3,,,,,,,,,,
1718,13,5,162.5,102,1.2,59.3,,,,,,,,,,
1719,13,16,134.9,99.8,4,31.1,,,,,,,,,,
1720,13,16,150.1,104.4,3.5,42.1,,,,,,,,,,
1721,13,16,137.1,98,4.5,34.5,,,,,,,,,,
1722,13,5,173.7,103.4,1.3,68.9,,,,,,,,,,
1723,13,5,172.4,105.3,1.1,66,,,,,,,,,,
1724,13,5,176.9,105.9,1.2,69.9,,,,,,,,,,
1725,13,17,138.3,102.4,4.5,31.4,,,,,,,,,,
1726,13,17,140.9,99.9,4,36.9,,,,,,,,,,
1727,13,17,139.6,100.5,4.5,34.5,,,,,,,,,,
1728,13,8,166.1,105.8,1.8,58.5,,,,,,,,,,
1729,13,8,182.7,111.5,1.5,69.7,,,,,,,,,,
1730,13,8,160.1,102.9,2.1,55.1,,,,,,,,,,
1731,13,18,134.4,98.6,4.9,30.9,,,,,,,,,,
1732,13,18,135.1,101.2,4.3,29.6,,,,,,,,,,
1733,13,18,135,98.7,4.7,31.6,,,,,,,,,,
1734,13,17,142.1,102.1,4.1,35.9,,,,,,,,,,
1735,13,17,139.8,102.3,4.5,33,,,,,,,,,,
1736,13,17,138.5,100,4.6,33.9,,,,,,,,,,
1737,13,19,143.3,103.2,4.5,35.5,,,,,,,,,,
1738,13,19,143.5,104.2,4.6,34.7,,,,,,,,,,
1739,13,19,133.5,99.8,5.3,28.5,,,,,,,,,,
1740,13,3,186.7,106,0.9,79.8,,,,,,,,,,
1741,13,3,184.6,105.5,0.8,78.2,,,,,,,,,,
1742,13,3,182.6,104,1.1,77.5,,,,,,,,,,
1743,13,12,149.9,105.6,2.8,41.5,,,,,,,,,,
1744,13,12,141.9,101.8,3.1,37.1,,,,,,,,,,
1745,13,12,144.6,101.6,3,40,,,,,,,,,,
1746,13,0,184.5,100.9,1,82.7,,,,,,,,,,
1747,13,0,197.6,105.4,0.7,91.5,,,,,,,,,,
1748,13,0,198.6,105.2,0.7,92.7,,,,,,,,,,
1749,13,8,159,103,1.8,54.1,,,,,,,,,,
1750,13,8,170.3,107.8,1.6,60.8,,,,,,,,,,
1751,13,8,172.9,108.1,1.6,63.2,,,,,,,,,,
1752,13,11,150.8,105.4,2.1,43.3,,,,,,,,,,
1753,13,11,147.8,101.3,2.8,43.7,,,,,,,,,,
1754,13,11,142.3,99.2,2.6,40.6,,,,,,,,,,
1755,13,12,154.5,106.4,2.3,45.8,,,,,,,,,,
1756,13,12,142.8,98.7,3.6,40.6,,,,,,,,,,
1757,13,12,151.1,105.2,2.6,43.3,,,,,,,,,,
1758,13,9,161.6,104.3,2.2,55.1,,,,,,,,,,
1759,13,9,161,104.6,2.1,54.3,,,,,,,,,,
1760,13,9,166.9,107.6,2,57.3,,,,,,,,,,
1761,13,19,138,99.5,4.6,33.9,,,,,,,,,,
1762,13,19,139.5,101.1,5.2,33.2,,,,,,,,,,
1763,13,19,136.4,97.2,4.9,34.3,,,,,,,,,,
1764,13,2,193.8,107,1.1,85.7,,,,,,,,,,
1765,13,2,180.4,103.9,0.7,75.8,,,,,,,,,,
1766,13,2,189.1,105.6,1.1,82.4,,,,,,,,,,
1767,13,1,194.4,105.7,0.6,88,,,,,,,,,,
1768,13,1,190.2,105,1.3,83.9,,,,,,,,,,
1769,13,1,183.3,102.5,0.8,80,,,,,,,,,,
1770,13,5,170.7,104.2,1.3,65.3,,,,,,,,,,
1771,13,5,179.7,106.2,1.1,72.4,,,,,,,,,,
1772,13,5,159.7,99.8,1.2,58.7,,,,,,,,,,
1773,13,13,158.1,107.4,2.4,48.4,,,,,,,,,,
1774,13,13,140.9,100.7,3.1,37.1,,,,,,,,,,
1775,13,13,148.6,103,3.1,42.5,,,,,,,,,,
1776,13,14,144,103,3.1,38,,,,,,,,,,
1777,13,14,146.8,102.8,3.6,40.4,,,,,,,,,,
1778,13,14,152.3,105.6,2.8,44,,,,,,,,,,
1779,13,0,200.8,106.2,0.9,93.7,,,,,,,,,,
1780,13,0,202.8,106.5,0.7,95.6,,,,,,,,,,
1781,13,0,185.3,100.5,0.8,84,,,,,,,,,,
1782,13,7,166.6,104.2,1.8,60.5,,,,,,,,,,
1783,13,7,161.3,101.9,1.9,57.5,,,,,,,,,,
1784,13,7,171.4,104.5,1.8,65.1,,,,,,,,,,
1785,13,11,143.4,99.7,3.3,40.4,,,,,,,,,,
1786,13,11,152.6,103.5,2.4,46.7,,,,,,,,,,
1787,13,11,156.9,107.3,2.2,47.3,,,,,,,,,,
1788,13,4,182.2,106.6,1.3,74.3,,,,,,,,,,
1789,13,4,185.7,106.2,1.1,78.4,,,,,,,,,,
1790,13,4,171.6,102.7,1.2,67.7,,,,,,,,,,
1791,13,13,152.7,103.4,2.8,46.5,,,,,,,,,,
1792,13,13,146.3,101.2,3.1,42.1,,,,,,,,,,
1793,13,13,145.2,103.7,3.2,38.2,,,,,,,,,,
1794,13,16,135.3,99.9,3.9,31.5,,,,,,,,,,
1795,13,16,137.8,101.2,4.1,32.5,,,,,,,,,,
1796,13,16,139.3,100.4,3.9,34.9,,,,,,,,,,
1797,13,19,136.9,98.5,4.7,33.6,,,,,,,,,,
1798,13,19,136.8,100.3,4.8,31.7,,,,,,,,,,
1799,13,19,130,96.3,5,28.7,,,,,,,,,,
1800,-15,18,237.3,97.6,0.6,139.1,,,,,,,,,,
1801,-15,18,257.9,101.8,0.4,155.7,,,,,,,,,,
1802,-15,18,259,103.8,0.5,154.8,,,,,,,,,,
1803,-15,14,272.9,105.4,0.5,167,,,,,,,,,,
1804,-15,14,262.6,102.8,0.4,159.4,,,,,,,,,,
1805,-15,14,269,103.4,0.9,164.7,,,,,,,,,,
1806,-15,17,242.9,95.8,0.7,146.3,,,,,,,,,,
1807,-15,17,247.5,98.5,0.6,148.4,,,,,,,,,,
1808,-15,17,244.2,97.6,0.6,146,,,,,,,,,,
1809,-15,11,289.5,106.9,0.6,182,,,,,,,,,,
1810,-15,11,274.9,102.5,0.8,171.6,,,,,,,,,,
1811,-15,11,263.5,97.9,0.4,165.2,,,,,,,,,,
1812,-15,13,262.8,99.1,0.6,163.1,,,,,,,,,,
1813,-15,13,274.7,103.2,0.6,170.9,,,,,,,,,,
1814,-15,13,256.5,99.6,0.7,156.1,,,,,,,,,,
1815,-15,2,308.7,101.2,0.8,206.8,,,,,,,,,,
1816,-15,2,317.6,104.9,0.6,212.1,,,,,,,,,,
1817,-15,2,312.1,100.3,0.8,210.9,,,,,,,,,,
1818,-15,0,330.1,103.7,0.6,225.8,,,,,,,,,,
1819,-15,0,327,102.9,0.4,223.7,,,,,,,,,,
1820,-15,0,340.4,106.9,0.5,233,,,,,,,,,,
1821,-15,7,292.3,101.5,0.7,190.1,,,,,,,,,,
1822,-15,7,292.1,101.9,0.7,189.5,,,,,,,,,,
1823,-15,7,297.6,103.9,0.9,192.8,,,,,,,,,,
1824,-15,11,264.5,99.4,0.4,164.7,,,,,,,,,,
1825,-15,11,269.6,100.3,0.8,168.5,,,,,,,,,,
1826,-15,11,278.5,101.7,0.8,176,,,,,,,,,,
1827,-15,8,298.5,106.2,0.7,191.7,,,,,,,,,,
1828,-15,8,296.5,105.1,0.5,190.9,,,,,,,,,,
1829,-15,8,293.6,104.4,0.6,188.7,,,,,,,,,,
1830,-15,17,258.6,103.8,0.6,154.1,,,,,,,,,,
1831,-15,17,242.9,96.7,0.9,145.3,,,,,,,,,,
1832,-15,17,249.9,99.4,0.5,150,,,,,,,,,,
1833,-15,4,298.3,101.6,0.5,196.1,,,,,,,,,,
1834,-15,4,304.1,103.2,0.5,200.5,,,,,,,,,,
1835,-15,4,305.3,102.1,0.7,202.5,,,,,,,,,,
1836,-15,5,300,101.7,0.7,197.6,,,,,,,,,,
1837,-15,5,294.7,100.4,0.5,193.8,,,,,,,,,,
1838,-15,5,300.2,101.6,0.5,198.2,,,,,,,,,,
1839,-15,16,254.2,98.6,0.6,154.9,,,,,,,,,,
1840,-15,16,251.9,97.6,0.6,153.6,,,,,,,,,,
1841,-15,16,260.9,102.2,0.3,158.4,,,,,,,,,,
1842,-15,5,295.2,101,0.4,193.7,,,,,,,,,,
1843,-15,5,295.4,100.2,0.6,194.6,,,,,,,,,,
1844,-15,5,308.1,104.8,0.8,202.5,,,,,,,,,,
1845,-15,17,250.5,99.9,0.9,149.7,,,,,,,,,,
1846,-15,17,266.4,107.7,0.6,158.1,,,,,,,,,,
1847,-15,17,244.4,98.1,0.5,145.8,,,,,,,,,,
1848,-15,8,289.4,103,0.4,186,,,,,,,,,,
1849,-15,8,291.8,104.8,0.7,186.4,,,,,,,,,,
1850,-15,8,284,102.8,0.5,180.8,,,,,,,,,,
1851,-15,18,242.5,97.8,0.6,144.1,,,,,,,,,,
1852,-15,18,250.1,102,0.5,147.6,,,,,,,,,,
1853,-15,18,262.9,106.4,0.4,156,,,,,,,,,,
1854,-15,17,251.9,99.5,0.7,151.7,,,,,,,,,,
1855,-15,17,271,106.9,0.8,163.3,,,,,,,,,,
1856,-15,17,250.7,100.4,0.6,149.6,,,,,,,,,,
1857,-15,19,238.3,95.8,0.6,141.9,,,,,,,,,,
1858,-15,19,246.9,98,0.6,148.3,,,,,,,,,,
1859,-15,19,265.8,104.6,0.7,160.5,,,,,,,,,,
1860,-15,3,316.7,104.5,0.5,211.7,,,,,,,,,,
1861,-15,3,301.7,99.7,0.6,201.4,,,,,,,,,,
1862,-15,3,308.3,101.5,0.5,206.3,,,,,,,,,,
1863,-15,12,272.1,103.2,0.7,168.1,,,,,,,,,,
1864,-15,12,268.4,101.2,0.6,166.6,,,,,,,,,,
1865,-15,12,278.9,105.4,0.6,172.8,,,,,,,,,,
1866,-15,0,332.3,105.5,0.5,226.3,,,,,,,,,,
1867,-15,0,323.2,102.8,0.6,219.8,,,,,,,,,,
1868,-15,0,330,105.2,0.6,224.2,,,,,,,,,,
1869,-15,8,294.8,105.5,0.5,188.8,,,,,,,,,,
1870,-15,8,287.6,102.3,0.4,184.8,,,,,,,,,,
1871,-15,8,289.9,103.3,0.6,185.9,,,,,,,,,,
1872,-15,11,267.6,100.9,0.6,166.1,,,,,,,,,,
1873,-15,11,281.7,104.3,0.8,176.6,,,,,,,,,,
1874,-15,11,278.3,103.5,0.7,174.1,,,,,,,,,,
1875,-15,12,273.1,102,0.6,170.6,,,,,,,,,,
1876,-15,12,276.7,104.8,0.6,171.4,,,,,,,,,,
1877,-15,12,267.2,102.5,0.5,164.2,,,,,,,,,,
1878,-15,9,290.4,104.8,0.5,185.1,,,,,,,,,,
1879,-15,9,287,103.3,0.4,183.2,,,,,,,,,,
1880,-15,9,289.5,104,0.9,184.6,,,,,,,,,,
1881,-15,19,244.9,98,0.7,146.2,,,,,,,,,,
1882,-15,19,246.1,100.5,0.7,144.9,,,,,,,,,,
1883,-15,19,244.2,99.6,0.5,144.1,,,,,,,,,,
1884,-15,2,321.4,103.7,0.5,217.2,,,,,,,,,,
1885,-15,2,325.7,104.6,0.7,220.4,,,,,,,,,,
1886,-15,2,316.8,103,0.5,213.3,,,,,,,,,,
1887,-15,1,323.7,102.6,0.7,220.4,,,,,,,,,,
1888,-15,1,326.8,105.4,0.5,221,,,,,,,,,,
1889,-15,1,328.4,105.4,0.6,222.4,,,,,,,,,,
1890,-15,5,311.3,105.3,0.7,205.3,,,,,,,,,,
1891,-15,5,295.1,100.7,0.6,193.9,,,,,,,,,,
1892,-15,5,307.1,103.9,0.9,202.3,,,,,,,,,,
1893,-15,13,274.1,103.9,0.7,169.5,,,,,,,,,,
1894,-15,13,276.3,104.5,0.5,171.3,,,,,,,,,,
1895,-15,13,263.6,99.3,0.9,163.4,,,,,,,,,,
1896,-15,14,258.2,99,0.8,158.4,,,,,,,,,,
1897,-15,14,277.2,108.2,0.7,168.3,,,,,,,,,,
1898,-15,14,255.6,98.7,0.8,156.1,,,,,,,,,,
1899,-15,0,337.1,104.8,0.5,231.7,,,,,,,,,,
1900,-15,0,324.5,102,0.4,222.1,,,,,,,,,,
1901,-15,0,328.7,102.9,0.5,225.3,,,,,,,,,,
1902,-15,7,299.2,105.6,0.5,193,,,,,,,,,,
1903,-15,7,292.3,103.3,0.6,188.4,,,,,,,,,,
1904,-15,7,283.4,100.1,0.6,182.7,,,,,,,,,,
1905,-15,11,263.9,98.3,0.6,165,,,,,,,,,,
1906,-15,11,275.4,102.4,0.4,172.6,,,,,,,,,,
1907,-15,11,281.8,104.8,0.6,176.4,,,,,,,,,,
1908,-15,4,319.6,106.4,0.7,212.5,,,,,,,,,,
1909,-15,4,308.5,104.2,0.4,203.9,,,,,,,,,,
1910,-15,4,319.4,106.2,0.5,212.6,,,,,,,,,,
1911,-15,13,268.8,101.5,0.8,166.5,,,,,,,,,,
1912,-15,13,274.6,104.1,0.6,169.9,,,,,,,,,,
1913,-15,13,278.1,106.7,0.4,171.1,,,,,,,,,,
1914,-15,16,256.9,102.5,1,153.4,,,,,,,,,,
1915,-15,16,258.8,102.7,0.4,155.6,,,,,,,,,,
1916,-15,16,248.9,99.8,0.6,148.5,,,,,,,,,,
1917,-15,19,241,95.8,0.7,144.6,,,,,,,,,,
1918,-15,19,243.8,98.4,0.6,144.8,,,,,,,,,,
1919,-15,19,243.3,98.2,0.6,144.5,,,,,,,,,,
1920,2,18,175.9,100.8,1.4,73.6,,,,,,,,,,
1921,2,18,180.5,102.1,1.2,77.2,,,,,,,,,,
1922,2,18,163.8,96.4,1.7,65.7,,,,,,,,,,
1923,2,14,177.4,99.8,0.9,76.7,,,,,,,,,,
1924,2,14,186.7,102.4,1.1,83.2,,,,,,,,,,
1925,2,14,186.5,103.1,1.2,82.2,,,,,,,,,,
1926,2,17,172.5,102,1,69.4,,,,,,,,,,
1927,2,17,167.8,98.7,1.2,67.8,,,,,,,,,,
1928,2,17,170.5,99.4,1.4,69.7,,,,,,,,,,
1929,2,11,196.2,104,1,91.3,,,,,,,,,,
1930,2,11,187,100.4,0.8,85.9,,,,,,,,,,
1931,2,11,198.9,106.4,0.7,91.8,,,,,,,,,,
1932,2,13,203.6,108.4,0.8,94.5,,,,,,,,,,
1933,2,13,185.2,102.6,0.7,81.9,,,,,,,,,,
1934,2,13,188.5,103,0.8,84.7,,,,,,,,,,
1935,2,2,246.4,107.4,0.8,138.1,,,,,,,,,,
1936,2,2,235.5,104.4,0.6,130.6,,,,,,,,,,
1937,2,2,250.1,108.6,0.6,141,,,,,,,,,,
1938,2,0,255.9,106.5,0.5,148.8,,,,,,,,,,
1939,2,0,252.4,106,0.5,145.9,,,,,,,,,,
1940,2,0,251.2,106.7,0.4,144.1,,,,,,,,,,
1941,2,7,223.9,105.5,0.8,117.6,,,,,,,,,,
1942,2,7,208.7,103.9,0.7,104.2,,,,,,,,,,
1943,2,7,211,102,1,108,,,,,,,,,,
1944,2,11,207.3,107.1,0.7,99.5,,,,,,,,,,
1945,2,11,184,99.6,0.9,83.5,,,,,,,,,,
1946,2,11,199.1,104.3,0.8,94,,,,,,,,,,
1947,2,8,212.6,106.2,0.9,105.6,,,,,,,,,,
1948,2,8,210.3,104.8,0.7,104.9,,,,,,,,,,
1949,2,8,215.5,105.2,0.7,109.6,,,,,,,,,,
1950,2,17,167.9,98.4,1.2,68.3,,,,,,,,,,
1951,2,17,181.9,102.2,1,78.7,,,,,,,,,,
1952,2,17,169.9,97.3,1.1,71.6,,,,,,,,,,
1953,2,4,214.7,100.2,0.7,113.8,,,,,,,,,,
1954,2,4,238,107.2,0.8,130,,,,,,,,,,
1955,2,4,236.6,106.2,0.9,129.6,,,,,,,,,,
1956,2,5,209.4,99.9,0.6,108.8,,,,,,,,,,
1957,2,5,225.2,105.7,0.7,118.8,,,,,,,,,,
1958,2,5,217.8,103,0.8,114,,,,,,,,,,
1959,2,16,169,99.5,1.5,68,,,,,,,,,,
1960,2,16,180.5,103.9,1.2,75.5,,,,,,,,,,
1961,2,16,173.6,97.4,1.3,74.9,,,,,,,,,,
1962,2,5,224.9,104,0.6,120.3,,,,,,,,,,
1963,2,5,231,106.2,0.7,124.2,,,,,,,,,,
1964,2,5,213.4,100.7,0.6,112.2,,,,,,,,,,
1965,2,17,169.8,99.5,1.2,69.1,,,,,,,,,,
1966,2,17,176.9,101.7,1.3,73.9,,,,,,,,,,
1967,2,17,164.7,96,1.5,67.2,,,,,,,,,,
1968,2,8,215.5,106.8,0.5,108.2,,,,,,,,,,
1969,2,8,198.4,100.6,0.9,97,,,,,,,,,,
1970,2,8,213.5,105.6,0.8,107.1,,,,,,,,,,
1971,2,18,173,97.6,1.8,73.6,,,,,,,,,,
1972,2,18,179.4,105.5,1.2,72.7,,,,,,,,,,
1973,2,18,166.9,96.2,1.6,69.1,,,,,,,,,,
1974,2,17,179.5,102.7,1.4,75.5,,,,,,,,,,
1975,2,17,176,101.6,1.1,73.3,,,,,,,,,,
1976,2,17,172.7,100.3,1.2,71.2,,,,,,,,,,
1977,2,19,167,100.5,1.2,65.3,,,,,,,,,,
1978,2,19,170.3,99.1,1.9,69.3,,,,,,,,,,
1979,2,19,175.6,104.2,1.2,70.3,,,,,,,,,,
1980,2,3,239.2,105.3,0.5,133.4,,,,,,,,,,
1981,2,3,238.6,107.4,0.5,130.7,,,,,,,,,,
1982,2,3,243,107.1,0.5,135.4,,,,,,,,,,
1983,2,12,185.1,101,1,83.1,,,,,,,,,,
1984,2,12,187.1,102.6,0.9,83.6,,,,,,,,,,
1985,2,12,186.3,100.9,0.9,84.5,,,,,,,,,,
1986,2,0,255.4,106.7,0.7,148,,,,,,,,,,
1987,2,0,245.6,102.7,0.6,142.3,,,,,,,,,,
1988,2,0,241.8,101.7,0.8,139.3,,,,,,,,,,
1989,2,8,198.3,99.2,0.9,98.3,,,,,,,,,,
1990,2,8,198.8,100.3,0.7,97.9,,,,,,,,,,
1991,2,8,201.8,102.7,0.7,98.5,,,,,,,,,,
1992,2,11,187,100.2,0.8,86,,,,,,,,,,
1993,2,11,188.1,98.9,0.8,88.4,,,,,,,,,,
1994,2,11,188.9,100.1,0.9,87.9,,,,,,,,,,
1995,2,12,193.7,103.2,0.8,89.7,,,,,,,,,,
1996,2,12,201.9,106.6,0.9,94.4,,,,,,,,,,
1997,2,12,194.9,105.1,0.6,89.3,,,,,,,,,,
1998,2,9,209.3,105,0.5,103.8,,,,,,,,,,
1999,2,9,189.7,99.9,0.8,89,,,,,,,,,,
2000,2,9,208.3,104.3,0.6,103.4,,,,,,,,,,
2001,2,19,172.7,99.6,1.4,71.8,,,,,,,,,,
2002,2,19,165.4,96.4,1.5,67.4,,,,,,,,,,
2003,2,19,184.3,105.1,1.5,77.7,,,,,,,,,,
2004,2,2,241.7,105.5,0.7,135.4,,,,,,,,,,
2005,2,2,242.9,106,0.7,136.1,,,,,,,,,,
2006,2,2,232.4,103.1,0.5,128.7,,,,,,,,,,
2007,2,1,237,101.3,0.7,135,,,,,,,,,,
2008,2,1,232.2,101,0.8,130.4,,,,,,,,,,
2009,2,1,246.4,106.1,0.8,139.5,,,,,,,,,,
2010,2,5,212.8,101,0.7,111.1,,,,,,,,,,
2011,2,5,220.2,102.8,0.9,116.5,,,,,,,,,,
2012,2,5,231.2,105.9,0.7,124.5,,,,,,,,,,
2013,2,13,191.9,102,0.8,89,,,,,,,,,,
2014,2,13,188.6,104.4,0.6,83.6,,,,,,,,,,
2015,2,13,185.3,100.9,1.1,83.3,,,,,,,,,,
2016,2,14,185.1,102,1,82.1,,,,,,,,,,
2017,2,14,188.7,103.4,1,84.3,,,,,,,,,,
2018,2,14,190.4,106.4,1,83,,,,,,,,,,
2019,2,0,253.6,105.9,0.7,147,,,,,,,,,,
2020,2,0,236.3,100.2,0.7,135.4,,,,,,,,,,
2021,2,0,243.8,103.3,0.6,139.9,,,,,,,,,,
2022,2,7,212.7,104,0.8,107.9,,,,,,,,,,
2023,2,7,212.1,104,0.4,107.7,,,,,,,,,,
2024,2,7,226.2,107.9,0.6,117.7,,,,,,,,,,
2025,2,11,198.9,105,0.7,93.2,,,,,,,,,,
2026,2,11,210.1,108.3,0.8,101,,,,,,,,,,
2027,2,11,199.4,105,1,93.4,,,,,,,,,,
2028,2,4,232.2,105.3,0.8,126.1,,,,,,,,,,
2029,2,4,226.6,102.6,0.7,123.3,,,,,,,,,,
2030,2,4,222.6,101.6,0.7,120.4,,,,,,,,,,
2031,2,13,183.9,100.9,1.2,81.9,,,,,,,,,,
2032,2,13,178.2,99.1,0.9,78.2,,,,,,,,,,
2033,2,13,180.3,100.5,1.1,78.8,,,,,,,,,,
2034,2,16,180.5,102.2,1.2,77,,,,,,,,,,
